external_player_id,player_name,season,game_type,league,team_name,position,situation,goals_against,x_goals,m_unblocked_shots_against,m_gsax
8479292,Charlie Lindgren,2024-25,regular,NHL,WSH,G,5on4,3,3.8322,47,0.8322
8479312,Alex Lyon,2024-25,regular,NHL,DET,G,5on4,0,1.6213,22,1.6213
8479361,Joseph Woll,2024-25,regular,NHL,TOR,G,5on4,2,3.2317,45,1.2317
8479406,Filip Gustavsson,2024-25,regular,NHL,MIN,G,5on4,3,2.6249,52,-0.3751
8479496,David Rittich,2024-25,regular,NHL,LAK,G,5on4,2,1.1483,22,-0.8517
8479973,Stuart Skinner,2024-25,regular,NHL,EDM,G,5on4,2,3.2379,39,1.2379
8479979,Jake Oettinger,2024-25,regular,NHL,DAL,G,5on4,4,3.2858,58,-0.7142
8480045,Ukko-Pekka Luukkonen,2024-25,regular,NHL,BUF,G,5on4,3,3.4569,56,0.4569
8480051,Cayden Primeau,2024-25,regular,NHL,MTL,G,5on4,1,1.4552,10,0.4552
8480193,Daniil Tarasov,2024-25,regular,NHL,CBJ,G,5on4,2,1.034,13,-0.966
8480280,Jeremy Swayman,2024-25,regular,NHL,BOS,G,5on4,5,9.2163,94,4.2163
8480313,Logan Thompson,2024-25,regular,NHL,WSH,G,5on4,2,2.3642,35,0.3642
8480382,Alexandar Georgiev,2024-25,regular,NHL,SJS,G,5on4,7,2.8284,40,-4.1716
8480819,Jakub Skarek,2024-25,regular,NHL,NYI,G,5on4,0,0.1894,1,0.1894
8480843,Lukas Dostal,2024-25,regular,NHL,ANA,G,5on4,3,4.1648,52,1.1648
8480947,Kevin Lankinen,2024-25,regular,NHL,VAN,G,5on4,2,2.4944,44,0.4944
8480981,Joel Hofer,2024-25,regular,NHL,STL,G,5on4,4,1.5102,28,-2.4898
8481020,Justus Annunen,2024-25,regular,NHL,NSH,G,5on4,2,2.034,26,0.034
8481033,Akira Schmid,2024-25,regular,NHL,VGK,G,5on4,0,0.2403,3,0.2403
8481035,Samuel Ersson,2024-25,regular,NHL,PHI,G,5on4,7,4.0974,61,-2.9026
8481519,Spencer Knight,2024-25,regular,NHL,CHI,G,5on4,3,1.3867,25,-1.6133
8481529,Trent Miner,2024-25,regular,NHL,COL,G,5on4,0,0.1021,1,0.1021
8481544,Mads Sogaard,2024-25,regular,NHL,OTT,G,5on4,0,0.3748,2,0.3748
8481611,Pyotr Kochetkov,2024-25,regular,NHL,CAR,G,5on4,1,2.7807,34,1.7807
8481668,Arturs Silovs,2024-25,regular,NHL,VAN,G,5on4,2,1.0463,7,-0.9537
8481692,Dustin Wolf,2024-25,regular,NHL,CGY,G,5on4,5,3.4946,44,-1.5054
8481707,Erik Portillo,2024-25,regular,NHL,LAK,G,5on4,0,0.0309,1,0.0309
8482076,Nico Daws,2024-25,regular,NHL,NJD,G,5on4,0,0.2579,3,0.2579
8482137,Yaroslav Askarov,2024-25,regular,NHL,SJS,G,5on4,0,0.6952,11,0.6952
8482221,Devon Levi,2024-25,regular,NHL,BUF,G,5on4,0,0.6571,8,0.6571
8482446,Joel Blomqvist,2024-25,regular,NHL,PIT,G,5on4,0,1.4555,19,1.4555
8482447,Leevi Meriläinen,2024-25,regular,NHL,OTT,G,5on4,0,0.6102,14,0.6102
8482487,Jakub Dobes,2024-25,regular,NHL,MTL,G,5on4,0,0.7795,15,0.7795
8482657,Sebastian Cossa,2024-25,regular,NHL,DET,G,5on4,0,0.0002,1,0.0002
8482661,Jesper Wallstedt,2024-25,regular,NHL,MIN,G,5on4,0,0.0345,1,0.0345
8482783,Aleksei Kolosov,2024-25,regular,NHL,PHI,G,5on4,2,0.8257,11,-1.1743
8482821,Arvid Soderblom,2024-25,regular,NHL,CHI,G,5on4,2,1.4838,23,-0.5162
8482982,Jet Greaves,2024-25,regular,NHL,CBJ,G,5on4,0,0.7237,8,0.7237
8483530,Jaxson Stauber,2024-25,regular,NHL,UTA,G,5on4,0,0.8135,5,0.8135
8483532,Clay Stevenson,2024-25,regular,NHL,WSH,G,5on4,1,0.2104,1,-0.7896
8483710,Dennis Hildeby,2024-25,regular,NHL,TOR,G,5on4,1,0.7066,9,-0.2934
8484268,Nikita Tolopilo,2024-25,regular,NHL,VAN,G,5on4,0,0.1047,3,0.1047
8484312,Georgi Romanov,2024-25,regular,NHL,SJS,G,5on4,0,0.3196,5,0.3196
8470594,Marc-Andre Fleury,2024-25,playoffs,NHL,MIN,G,all,1,0.6466,13,-0.3534
8474593,Jacob Markstrom,2024-25,playoffs,NHL,NJD,G,all,16,19.4615,303,3.4615
8475311,Darcy Kuemper,2024-25,playoffs,NHL,LAK,G,all,23,21.1371,315,-1.8629
8475683,Sergei Bobrovsky,2024-25,playoffs,NHL,FLA,G,all,53,56.2419,979,3.2419
8475717,Calvin Pickard,2024-25,playoffs,NHL,EDM,G,all,25,21.9894,361,-3.0106
8475809,Scott Wedgewood,2024-25,playoffs,NHL,COL,G,all,0,1.2471,12,1.2471
8475883,Frederik Andersen,2024-25,playoffs,NHL,CAR,G,all,25,28.3956,452,3.3956
8476412,Jordan Binnington,2024-25,playoffs,NHL,STL,G,all,19,17.3187,327,-1.6813
8476883,Andrei Vasilevskiy,2024-25,playoffs,NHL,TBL,G,all,16,12.2282,182,-3.7718
8476899,Matt Murray,2024-25,playoffs,NHL,TOR,G,all,1,0.3561,8,-0.6439
8476932,Anthony Stolarz,2024-25,playoffs,NHL,TOR,G,all,15,14.638,257,-0.362
8476945,Connor Hellebuyck,2024-25,playoffs,NHL,WPG,G,all,39,30.7779,490,-8.2221
8476999,Linus Ullmark,2024-25,playoffs,NHL,OTT,G,all,18,15.4135,242,-2.5865
8477480,Eric Comrie,2024-25,playoffs,NHL,WPG,G,all,1,1.7775,20,0.7775
8478406,Mackenzie Blackwood,2024-25,playoffs,NHL,COL,G,all,19,18.5325,275,-0.4675
8478470,Samuel Montembeault,2024-25,playoffs,NHL,MTL,G,all,7,8.8255,114,1.8255
8478499,Adin Hill,2024-25,playoffs,NHL,VGK,G,all,33,28.1557,465,-4.8443
8479193,Casey DeSmith,2024-25,playoffs,NHL,DAL,G,all,4,3.4408,48,-0.5592
8479292,Charlie Lindgren,2024-25,playoffs,NHL,WSH,G,all,1,0.3456,7,-0.6544
8479361,Joseph Woll,2024-25,playoffs,NHL,TOR,G,all,23,19.3036,350,-3.6964
8479406,Filip Gustavsson,2024-25,playoffs,NHL,MIN,G,all,16,17.0502,293,1.0502
8479973,Stuart Skinner,2024-25,playoffs,NHL,EDM,G,all,44,43.4404,635,-0.5596
8479979,Jake Oettinger,2024-25,playoffs,NHL,DAL,G,all,48,52.2844,793,4.2844
8480313,Logan Thompson,2024-25,playoffs,NHL,WSH,G,all,24,31.1175,479,7.1175
8481033,Akira Schmid,2024-25,playoffs,NHL,VGK,G,all,0,0.7193,10,0.7193
8481611,Pyotr Kochetkov,2024-25,playoffs,NHL,CAR,G,all,12,7.5634,124,-4.4366
8482487,Jakub Dobes,2024-25,playoffs,NHL,MTL,G,all,7,6.4808,94,-0.5192
8470594,Marc-Andre Fleury,2024-25,playoffs,NHL,MIN,G,5on5,1,0.6466,13,-0.3534
8474593,Jacob Markstrom,2024-25,playoffs,NHL,NJD,G,5on5,9,13.1923,239,4.1923
8475311,Darcy Kuemper,2024-25,playoffs,NHL,LAK,G,5on5,15,15.7998,267,0.7998
8475683,Sergei Bobrovsky,2024-25,playoffs,NHL,FLA,G,5on5,38,38.4887,759,0.4887
8475717,Calvin Pickard,2024-25,playoffs,NHL,EDM,G,5on5,15,15.7266,284,0.7266
8475809,Scott Wedgewood,2024-25,playoffs,NHL,COL,G,5on5,0,0.687,7,0.687
8475883,Frederik Andersen,2024-25,playoffs,NHL,CAR,G,5on5,18,21.8591,375,3.8591
8476412,Jordan Binnington,2024-25,playoffs,NHL,STL,G,5on5,12,11.2857,249,-0.7143
8476883,Andrei Vasilevskiy,2024-25,playoffs,NHL,TBL,G,5on5,12,8.2877,143,-3.7123
8476899,Matt Murray,2024-25,playoffs,NHL,TOR,G,5on5,0,0.0635,3,0.0635
8476932,Anthony Stolarz,2024-25,playoffs,NHL,TOR,G,5on5,8,10.2936,212,2.2936
8476945,Connor Hellebuyck,2024-25,playoffs,NHL,WPG,G,5on5,29,25.1296,411,-3.8704
8476999,Linus Ullmark,2024-25,playoffs,NHL,OTT,G,5on5,12,9.6487,197,-2.3513
8477480,Eric Comrie,2024-25,playoffs,NHL,WPG,G,5on5,0,0.9168,11,0.9168
8478406,Mackenzie Blackwood,2024-25,playoffs,NHL,COL,G,5on5,12,11.8204,208,-0.1796
8478470,Samuel Montembeault,2024-25,playoffs,NHL,MTL,G,5on5,6,7.1263,97,1.1263
8478499,Adin Hill,2024-25,playoffs,NHL,VGK,G,5on5,28,22.2118,386,-5.7882
8479193,Casey DeSmith,2024-25,playoffs,NHL,DAL,G,5on5,4,3.3054,46,-0.6946
8479292,Charlie Lindgren,2024-25,playoffs,NHL,WSH,G,5on5,0,0.1585,6,0.1585
8479361,Joseph Woll,2024-25,playoffs,NHL,TOR,G,5on5,20,16.0677,288,-3.9323
8479406,Filip Gustavsson,2024-25,playoffs,NHL,MIN,G,5on5,9,12.2941,242,3.2941
8479973,Stuart Skinner,2024-25,playoffs,NHL,EDM,G,5on5,27,30.7366,508,3.7366
8479979,Jake Oettinger,2024-25,playoffs,NHL,DAL,G,5on5,31,35.5495,612,4.5495
8480313,Logan Thompson,2024-25,playoffs,NHL,WSH,G,5on5,17,22.4774,387,5.4774
8481033,Akira Schmid,2024-25,playoffs,NHL,VGK,G,5on5,0,0.1642,5,0.1642
8481611,Pyotr Kochetkov,2024-25,playoffs,NHL,CAR,G,5on5,11,5.8501,101,-5.1499
8482487,Jakub Dobes,2024-25,playoffs,NHL,MTL,G,5on5,5,4.7085,78,-0.2915
8474593,Jacob Markstrom,2024-25,playoffs,NHL,NJD,G,4on5,5,4.9868,46,-0.0132
8475311,Darcy Kuemper,2024-25,playoffs,NHL,LAK,G,4on5,5,3.9194,29,-1.0806
8475683,Sergei Bobrovsky,2024-25,playoffs,NHL,FLA,G,4on5,11,13.3937,149,2.3937
8475717,Calvin Pickard,2024-25,playoffs,NHL,EDM,G,4on5,6,4.1894,47,-1.8106
8475809,Scott Wedgewood,2024-25,playoffs,NHL,COL,G,4on5,0,0.5601,5,0.5601
8475883,Frederik Andersen,2024-25,playoffs,NHL,CAR,G,4on5,5,5.4102,62,0.4102
8476412,Jordan Binnington,2024-25,playoffs,NHL,STL,G,4on5,5,4.8561,52,-0.1439
8476883,Andrei Vasilevskiy,2024-25,playoffs,NHL,TBL,G,4on5,4,3.6345,29,-0.3655
8476899,Matt Murray,2024-25,playoffs,NHL,TOR,G,4on5,1,0.2922,4,-0.7078
8476932,Anthony Stolarz,2024-25,playoffs,NHL,TOR,G,4on5,3,2.6119,31,-0.3881
8476945,Connor Hellebuyck,2024-25,playoffs,NHL,WPG,G,4on5,9,4.5567,59,-4.4433
8476999,Linus Ullmark,2024-25,playoffs,NHL,OTT,G,4on5,5,5.1853,37,0.1853
8477480,Eric Comrie,2024-25,playoffs,NHL,WPG,G,4on5,1,0.4865,4,-0.5135
8478406,Mackenzie Blackwood,2024-25,playoffs,NHL,COL,G,4on5,7,5.943,54,-1.057
8478470,Samuel Montembeault,2024-25,playoffs,NHL,MTL,G,4on5,1,1.1048,12,0.1048
8478499,Adin Hill,2024-25,playoffs,NHL,VGK,G,4on5,4,5.4347,64,1.4347
8479193,Casey DeSmith,2024-25,playoffs,NHL,DAL,G,4on5,0,0.0596,1,0.0596
8479292,Charlie Lindgren,2024-25,playoffs,NHL,WSH,G,4on5,1,0.1871,1,-0.8129
8479361,Joseph Woll,2024-25,playoffs,NHL,TOR,G,4on5,2,2.3638,36,0.3638
8479406,Filip Gustavsson,2024-25,playoffs,NHL,MIN,G,4on5,4,3.5781,38,-0.4219
8479973,Stuart Skinner,2024-25,playoffs,NHL,EDM,G,4on5,14,9.6031,87,-4.3969
8479979,Jake Oettinger,2024-25,playoffs,NHL,DAL,G,4on5,11,12.7746,124,1.7746
8480313,Logan Thompson,2024-25,playoffs,NHL,WSH,G,4on5,7,6.1026,57,-0.8974
8481033,Akira Schmid,2024-25,playoffs,NHL,VGK,G,4on5,0,0.5552,5,0.5552
8481611,Pyotr Kochetkov,2024-25,playoffs,NHL,CAR,G,4on5,1,1.3717,19,0.3717
8482487,Jakub Dobes,2024-25,playoffs,NHL,MTL,G,4on5,2,1.5344,14,-0.4656
8474593,Jacob Markstrom,2024-25,playoffs,NHL,NJD,G,5on4,1,0.7135,13,-0.2865
8475311,Darcy Kuemper,2024-25,playoffs,NHL,LAK,G,5on4,0,0.9279,12,0.9279
8475683,Sergei Bobrovsky,2024-25,playoffs,NHL,FLA,G,5on4,0,1.1018,22,1.1018
8475717,Calvin Pickard,2024-25,playoffs,NHL,EDM,G,5on4,0,0.0782,4,0.0782
8475883,Frederik Andersen,2024-25,playoffs,NHL,CAR,G,5on4,0,0.1561,5,0.1561
8476412,Jordan Binnington,2024-25,playoffs,NHL,STL,G,5on4,0,0.0549,4,0.0549
8476883,Andrei Vasilevskiy,2024-25,playoffs,NHL,TBL,G,5on4,0,0.19,8,0.19
8476899,Matt Murray,2024-25,playoffs,NHL,TOR,G,5on4,0,0.0005,1,0.0005
8476932,Anthony Stolarz,2024-25,playoffs,NHL,TOR,G,5on4,2,0.4633,2,-1.5367
8476945,Connor Hellebuyck,2024-25,playoffs,NHL,WPG,G,5on4,0,0.2475,7,0.2475
8476999,Linus Ullmark,2024-25,playoffs,NHL,OTT,G,5on4,0,0.0701,3,0.0701
8477480,Eric Comrie,2024-25,playoffs,NHL,WPG,G,5on4,0,0.1266,2,0.1266
8478406,Mackenzie Blackwood,2024-25,playoffs,NHL,COL,G,5on4,0,0.3112,8,0.3112
8478470,Samuel Montembeault,2024-25,playoffs,NHL,MTL,G,5on4,0,0.5165,4,0.5165
8478499,Adin Hill,2024-25,playoffs,NHL,VGK,G,5on4,0,0.1443,9,0.1443
8479361,Joseph Woll,2024-25,playoffs,NHL,TOR,G,5on4,0,0.279,7,0.279
8479406,Filip Gustavsson,2024-25,playoffs,NHL,MIN,G,5on4,2,0.446,7,-1.554
8479973,Stuart Skinner,2024-25,playoffs,NHL,EDM,G,5on4,1,0.742,9,-0.258
8479979,Jake Oettinger,2024-25,playoffs,NHL,DAL,G,5on4,2,1.281,19,-0.719
8480313,Logan Thompson,2024-25,playoffs,NHL,WSH,G,5on4,0,1.0584,16,1.0584
8481611,Pyotr Kochetkov,2024-25,playoffs,NHL,CAR,G,5on4,0,0.2609,3,0.2609
8482487,Jakub Dobes,2024-25,playoffs,NHL,MTL,G,5on4,0,0.0016,1,0.0016
8471734,Jonathan Quick,2025-26,regular,NHL,NYR,G,all,73,73.592,1051,0.592
8473503,James Reimer,2025-26,regular,NHL,OTT,G,all,33,33.7841,508,0.7841
8474593,Jacob Markstrom,2025-26,regular,NHL,NJD,G,all,130,121.1372,1689,-8.8628
8474596,Jake Allen,2025-26,regular,NHL,NJD,G,all,100,114.0842,1572,14.0842
8475311,Darcy Kuemper,2025-26,regular,NHL,LAK,G,all,134,131.1059,1879,-2.8941
8475660,Cam Talbot,2025-26,regular,NHL,DET,G,all,93,88.6368,1223,-4.3632
8475683,Sergei Bobrovsky,2025-26,regular,NHL,FLA,G,all,154,141.0553,1948,-12.9447
8475717,Calvin Pickard,2025-26,regular,NHL,EDM,G,all,53,51.4204,612,-1.5796
8475809,Scott Wedgewood,2025-26,regular,NHL,COL,G,all,86,110.4274,1689,24.4274
8475831,Philipp Grubauer,2025-26,regular,NHL,SEA,G,all,79,90.9309,1328,11.9309
8475852,Petr Mrazek,2025-26,regular,NHL,ANA,G,all,35,28.0571,365,-6.9429
8475883,Frederik Andersen,2025-26,regular,NHL,CAR,G,all,107,108.7242,1302,1.7242
8476316,Laurent Brossoit,2025-26,regular,NHL,SJS,G,all,6,3.3955,47,-2.6045
8476341,Anton Forsberg,2025-26,regular,NHL,LAK,G,all,87,98.3332,1463,11.3332
8476412,Jordan Binnington,2025-26,regular,NHL,STL,G,all,128,103.8447,1488,-24.1553
8476434,John Gibson,2025-26,regular,NHL,DET,G,all,143,160.9263,2278,17.9263
8476883,Andrei Vasilevskiy,2025-26,regular,NHL,TBL,G,all,132,160.8407,2227,28.8407
8476899,Matt Murray,2025-26,regular,NHL,SEA,G,all,8,10.7776,164,2.7776
8476914,Joonas Korpisalo,2025-26,regular,NHL,BOS,G,all,90,88.9652,1250,-1.0348
8476932,Anthony Stolarz,2025-26,regular,NHL,TOR,G,all,76,76.9596,1059,0.9596
8476945,Connor Hellebuyck,2025-26,regular,NHL,WPG,G,all,161,168.3675,2363,7.3675
8476999,Linus Ullmark,2025-26,regular,NHL,OTT,G,all,131,126.376,1804,-4.624
8477405,Marcus Hogberg,2025-26,regular,NHL,NYI,G,all,2,0.7672,8,-1.2328
8477424,Juuse Saros,2025-26,regular,NHL,NSH,G,all,180,183.658,2482,3.658
8477465,Tristan Jarry,2025-26,regular,NHL,EDM,G,all,98,97.5636,1309,-0.4364
8477480,Eric Comrie,2025-26,regular,NHL,WPG,G,all,72,69.7687,1019,-2.2313
8477484,Spencer Martin,2025-26,regular,NHL,NYR,G,all,20,15.4706,218,-4.5294
8477831,Pheonix Copley,2025-26,regular,NHL,LAK,G,all,3,1.9017,40,-1.0983
8477967,Thatcher Demko,2025-26,regular,NHL,VAN,G,all,54,61.0032,806,7.0032
8477968,Alex Nedeljkovic,2025-26,regular,NHL,SJS,G,all,109,111.1446,1562,2.1446
8477970,Vitek Vanecek,2025-26,regular,NHL,UTA,G,all,59,56.6334,755,-2.3666
8477990,Brandon Halverson,2025-26,regular,NHL,TBL,G,all,4,2.6027,34,-1.3973
8477992,Jonas Johansson,2025-26,regular,NHL,TBL,G,all,78,70.0152,999,-7.9848
8478007,Elvis Merzlikins,2025-26,regular,NHL,CBJ,G,all,95,89.6747,1246,-5.3253
8478009,Ilya Sorokin,2025-26,regular,NHL,NYI,G,all,144,175.7677,2324,31.7677
8478024,Ville Husso,2025-26,regular,NHL,ANA,G,all,62,60.3245,814,-1.6755
8478048,Igor Shesterkin,2025-26,regular,NHL,NYR,G,all,126,149.4818,2148,23.4818
8478406,Mackenzie Blackwood,2025-26,regular,NHL,COL,G,all,90,99.9956,1441,9.9956
8478435,Dan Vladar,2025-26,regular,NHL,PHI,G,all,121,135.4972,2013,14.4972
8478470,Samuel Montembeault,2025-26,regular,NHL,MTL,G,all,81,81.3562,967,0.3562
8478499,Adin Hill,2025-26,regular,NHL,VGK,G,all,76,62.044,931,-13.956
8478872,Karel Vejmelka,2025-26,regular,NHL,UTA,G,all,169,185.3821,2515,16.3821
8478916,Joey Daccord,2025-26,regular,NHL,SEA,G,all,136,137.4719,2055,1.4719
8478971,Connor Ingram,2025-26,regular,NHL,EDM,G,all,77,81.7837,1173,4.7837
8479193,Casey DeSmith,2025-26,regular,NHL,DAL,G,all,71,81.3785,1166,10.3785
8479292,Charlie Lindgren,2025-26,regular,NHL,WSH,G,all,73,72.2803,919,-0.7197
8479312,Alex Lyon,2025-26,regular,NHL,BUF,G,all,92,103.5161,1506,11.5161
8479361,Joseph Woll,2025-26,regular,NHL,TOR,G,all,123,124.9644,1840,1.9644
8479394,Carter Hart,2025-26,regular,NHL,VGK,G,all,46,44.3697,644,-1.6303
8479406,Filip Gustavsson,2025-26,regular,NHL,MIN,G,all,133,139.3508,2130,6.3508
8479496,David Rittich,2025-26,regular,NHL,NYI,G,all,76,86.7011,1166,10.7011
8479973,Stuart Skinner,2025-26,regular,NHL,PIT,G,all,142,156.5318,2055,14.5318
8479979,Jake Oettinger,2025-26,regular,NHL,DAL,G,all,138,150.0175,2079,12.0175
8480022,Michael DiPietro,2025-26,regular,NHL,BOS,G,all,0,0.1586,3,0.1586
8480045,Ukko-Pekka Luukkonen,2025-26,regular,NHL,BUF,G,all,85,96.3865,1419,11.3865
8480051,Cayden Primeau,2025-26,regular,NHL,TOR,G,all,13,6.9368,115,-6.0632
8480193,Daniil Tarasov,2025-26,regular,NHL,FLA,G,all,97,97.2311,1388,0.2311
8480238,Jiri Patera,2025-26,regular,NHL,VAN,G,all,7,3.8459,50,-3.1541
8480280,Jeremy Swayman,2025-26,regular,NHL,BOS,G,all,146,180.0985,2428,34.0985
8480313,Logan Thompson,2025-26,regular,NHL,WSH,G,all,140,181.8814,2461,41.8814
8480843,Lukas Dostal,2025-26,regular,NHL,ANA,G,all,169,174.0058,2360,5.0058
8480947,Kevin Lankinen,2025-26,regular,NHL,VAN,G,all,160,147.0431,1936,-12.9569
8480981,Joel Hofer,2025-26,regular,NHL,STL,G,all,114,133.0034,1950,19.0034
8481020,Justus Annunen,2025-26,regular,NHL,NSH,G,all,67,82.2497,1112,15.2497
8481033,Akira Schmid,2025-26,regular,NHL,VGK,G,all,85,81.7258,1284,-3.2742
8481035,Samuel Ersson,2025-26,regular,NHL,PHI,G,all,97,87.1767,1219,-9.8233
8481519,Spencer Knight,2025-26,regular,NHL,CHI,G,all,155,173.6828,2423,18.6828
8481529,Trent Miner,2025-26,regular,NHL,COL,G,all,8,9.6562,164,1.6562
8481544,Mads Sogaard,2025-26,regular,NHL,OTT,G,all,6,3.6691,48,-2.3309
8481551,Colten Ellis,2025-26,regular,NHL,BUF,G,all,44,45.3283,665,1.3283
8481611,Pyotr Kochetkov,2025-26,regular,NHL,CAR,G,all,19,18.9945,278,-0.0055
8481668,Arturs Silovs,2025-26,regular,NHL,PIT,G,all,114,110.7747,1571,-3.2253
8481692,Dustin Wolf,2025-26,regular,NHL,CGY,G,all,158,161.7696,2316,3.7696
8482076,Nico Daws,2025-26,regular,NHL,NJD,G,all,8,9.31,124,1.31
8482123,Drew Commesso,2025-26,regular,NHL,CHI,G,all,7,8.6322,125,1.6322
8482137,Yaroslav Askarov,2025-26,regular,NHL,SJS,G,all,157,143.3903,1987,-13.6097
8482193,Dylan Garand,2025-26,regular,NHL,NYR,G,all,5,10.667,143,5.667
8482411,Hunter Shepard,2025-26,regular,NHL,OTT,G,all,2,1.1607,18,-0.8393
8482445,Devin Cooley,2025-26,regular,NHL,CGY,G,all,77,97.9504,1286,20.9504
8482447,Leevi Meriläinen,2025-26,regular,NHL,OTT,G,all,64,44.6696,666,-19.3304
8482487,Jakub Dobes,2025-26,regular,NHL,MTL,G,all,117,136.709,1817,19.709
8482515,Artur Akhtyamov,2025-26,regular,NHL,TOR,G,all,11,11.1798,118,0.1798
8482661,Jesper Wallstedt,2025-26,regular,NHL,MIN,G,all,87,103.8172,1527,16.8172
8482761,Carl Lindbom,2025-26,regular,NHL,VGK,G,all,24,21.3926,305,-2.6074
8482783,Aleksei Kolosov,2025-26,regular,NHL,PHI,G,all,8,5.1414,67,-2.8586
8482821,Arvid Soderblom,2025-26,regular,NHL,CHI,G,all,93,87.4883,1159,-5.5117
8482949,Arsenii Sergeev,2025-26,regular,NHL,CGY,G,all,1,3.705,44,2.705
8482982,Jet Greaves,2025-26,regular,NHL,CBJ,G,all,142,166.5049,2380,24.5049
8483114,Thomas Milic,2025-26,regular,NHL,WPG,G,all,8,6.6814,95,-1.3186
8483532,Clay Stevenson,2025-26,regular,NHL,WSH,G,all,8,11.4298,166,3.4298
8483548,Brandon Bussi,2025-26,regular,NHL,CAR,G,all,97,100.2036,1347,3.2036
8483668,Nikke Kokko,2025-26,regular,NHL,SEA,G,all,9,8.7331,141,-0.2669
8483703,Sergei Murashov,2025-26,regular,NHL,PIT,G,all,12,11.2649,194,-0.7351
8483710,Dennis Hildeby,2025-26,regular,NHL,TOR,G,all,48,60.6789,853,12.6789
8483746,Vyacheslav Buteyets,2025-26,regular,NHL,ANA,G,all,3,1.5217,19,-1.4783
8484170,Jacob Fowler,2025-26,regular,NHL,MTL,G,all,40,50.9378,675,10.9378
8484268,Nikita Tolopilo,2025-26,regular,NHL,VAN,G,all,69,68.8126,892,-0.1874
8484910,Victor Ostman,2025-26,regular,NHL,SEA,G,all,2,3.2165,55,1.2165
8471734,Jonathan Quick,2025-26,regular,NHL,NYR,G,5on5,57,51.8727,840,-5.1273
8473503,James Reimer,2025-26,regular,NHL,OTT,G,5on5,22,22.0651,400,0.0651
8474593,Jacob Markstrom,2025-26,regular,NHL,NJD,G,5on5,95,86.1824,1350,-8.8176
8474596,Jake Allen,2025-26,regular,NHL,NJD,G,5on5,81,86.6931,1299,5.6931
8475311,Darcy Kuemper,2025-26,regular,NHL,LAK,G,5on5,83,85.8036,1444,2.8036
8475660,Cam Talbot,2025-26,regular,NHL,DET,G,5on5,69,64.4179,983,-4.5821
8475683,Sergei Bobrovsky,2025-26,regular,NHL,FLA,G,5on5,110,97.4398,1523,-12.5602
8475717,Calvin Pickard,2025-26,regular,NHL,EDM,G,5on5,40,36.8499,492,-3.1501
8475809,Scott Wedgewood,2025-26,regular,NHL,COL,G,5on5,61,74.8031,1317,13.8031
8475831,Philipp Grubauer,2025-26,regular,NHL,SEA,G,5on5,52,64.2761,1080,12.2761
8475852,Petr Mrazek,2025-26,regular,NHL,ANA,G,5on5,24,19.5314,283,-4.4686
8475883,Frederik Andersen,2025-26,regular,NHL,CAR,G,5on5,78,76.4522,1022,-1.5478
8476316,Laurent Brossoit,2025-26,regular,NHL,SJS,G,5on5,4,2.6892,41,-1.3108
8476341,Anton Forsberg,2025-26,regular,NHL,LAK,G,5on5,55,66.7598,1169,11.7598
8476412,Jordan Binnington,2025-26,regular,NHL,STL,G,5on5,92,74.726,1206,-17.274
8476434,John Gibson,2025-26,regular,NHL,DET,G,5on5,100,114.042,1794,14.042
8476883,Andrei Vasilevskiy,2025-26,regular,NHL,TBL,G,5on5,99,108.0993,1715,9.0993
8476899,Matt Murray,2025-26,regular,NHL,SEA,G,5on5,4,7.5039,132,3.5039
8476914,Joonas Korpisalo,2025-26,regular,NHL,BOS,G,5on5,63,60.1989,980,-2.8011
8476932,Anthony Stolarz,2025-26,regular,NHL,TOR,G,5on5,59,50.6279,819,-8.3721
8476945,Connor Hellebuyck,2025-26,regular,NHL,WPG,G,5on5,114,117.3696,1874,3.3696
8476999,Linus Ullmark,2025-26,regular,NHL,OTT,G,5on5,90,86.5955,1423,-3.4045
8477405,Marcus Hogberg,2025-26,regular,NHL,NYI,G,5on5,2,0.601,5,-1.399
8477424,Juuse Saros,2025-26,regular,NHL,NSH,G,5on5,135,126.8368,1992,-8.1632
8477465,Tristan Jarry,2025-26,regular,NHL,EDM,G,5on5,67,66.0188,1013,-0.9812
8477480,Eric Comrie,2025-26,regular,NHL,WPG,G,5on5,49,49.6837,819,0.6837
8477484,Spencer Martin,2025-26,regular,NHL,NYR,G,5on5,14,8.9952,166,-5.0048
8477831,Pheonix Copley,2025-26,regular,NHL,LAK,G,5on5,2,1.2978,32,-0.7022
8477967,Thatcher Demko,2025-26,regular,NHL,VAN,G,5on5,37,41.553,628,4.553
8477968,Alex Nedeljkovic,2025-26,regular,NHL,SJS,G,5on5,77,77.8839,1234,0.8839
8477970,Vitek Vanecek,2025-26,regular,NHL,UTA,G,5on5,45,39.6192,581,-5.3808
8477990,Brandon Halverson,2025-26,regular,NHL,TBL,G,5on5,3,1.8208,28,-1.1792
8477992,Jonas Johansson,2025-26,regular,NHL,TBL,G,5on5,50,45.0984,768,-4.9016
8478007,Elvis Merzlikins,2025-26,regular,NHL,CBJ,G,5on5,65,62.633,981,-2.367
8478009,Ilya Sorokin,2025-26,regular,NHL,NYI,G,5on5,101,122.3374,1851,21.3374
8478024,Ville Husso,2025-26,regular,NHL,ANA,G,5on5,47,42.0799,626,-4.9201
8478048,Igor Shesterkin,2025-26,regular,NHL,NYR,G,5on5,81,97.0213,1659,16.0213
